"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"M59VT7SX","conferencePaper","2020",", Chris van der Lee; , Chris Emmery; , Sander Wubben; , Emiel Krahmer","The CACAPO Dataset: A Multilingual, Multi-Domain Dataset for Neural Pipeline and End-to-End Data-to-Text Generation","","","","not found","https://aclanthology.org/2020.inlg-1.10","This paper describes the CACAPO dataset, built for training both neural pipeline and end-to-end data-to-text language generation systems. The dataset is multilingual (Dutch and English), and contains almost 10,000 sentences from human-written news texts in the sports, weather, stocks, and incidents domain, together with aligned attribute-value paired data. The dataset is unique in that the linguistic variation and indirect ways of expressing data in these texts reflect the challenges of real world NLG tasks.","2020-12-01","2023-05-03 16:14:43","2023-10-17 16:31:47","","NA","","","NA","","","CACAPO","","","","","ACL","","","TRUE","","https://paperswithcode.com/paper/the-cacapo-dataset-a-multilingual-multi","https://github.com/TallChris91/CACAPO-Dataset","","","","","","","SAT_oldTag:CHECKED0923; SAT_granularity:sentence; SAT_lang:multi; SAT_task:TextGeneration; SAT_domain:multi; SAT_method_selection:Human; SAT_domain:finance; SAT_lang:english; SAT_All_checked:True; SAT_lang:dutch; SAT_domain:sport; SAT_domain:weather; SAT_method_selection:MultiHuman; SAT_focus:indirectRephrasing; SAT_nbSent:10000; SAT_task:Data-to-text","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","INLG (ACL) 2020 12","","","","","","","","","","","","","","",""
"8NPMRMBH","conferencePaper","2022",", Siffi Singh; , Alham Fikri Aji; , Gaurav Singh; , Christos Christodoulopoulos","A Relation Extraction Dataset for Knowledge Extraction from Web Tables","","","","not found","https://aclanthology.org/2022.coling-1.203","Relational web-tables are significant sources of structural information that are widely used for relation extraction and population of facts into knowledge graphs. To transform the web-table data into knowledge, we need to identify the relations that exist between column pairs. Currently, there are only a handful of publicly available datasets with relations annotated against natural web-tables. Most datasets are constructed using synthetic tables that lack valuable metadata information, or are limited in size to be considered as a challenging evaluation set. In this paper, we present REDTab, the largest natural-table relation extraction dataset. We have annotated ~9K tables and ~22K column pairs using crowd sourced annotators from MTurk, which has 50x larger number of column pairs than the existing human-annotated benchmark. Our test set is specially designed to be challenging as observed in our experiment results using TaBERT. We publicly release REDTab as a benchmark for the evaluation process in relation extraction.","2022-10-01","2023-05-03 16:19:30","2023-10-17 16:16:48","","NA","","","NA","","","REDTab","","","","","ACL","","","True","","https://paperswithcode.com/paper/a-relation-extraction-dataset-for-knowledge","https://github.com/alexa/alexa-dataset-redtab","","","","","","","SAT_oldTag:CHECKED0923; SAT_task:RE; SAT_method_selection:Human; SAT_context:Table; SAT_nbtypes_relations:23; SAT_nbTables:9149; SAT_source:WebDataCommon; havecode; SAT_task:GraphGeneration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COLING 2022 10","","","","","","","","","","","","","","",""
"VXW9K8TD","conferencePaper","2022",", Aryeh Tiktinsky; , Vijay Viswanathan; , Danna Niezni; , Dana Meron Azagury; , Yosi Shamay; , Hillel Taub-Tabib; , Tom Hope; , Yoav Goldberg","A Dataset for N-ary Relation Extraction of Drug Combinations","","","","10.18653/v1/2022.naacl-main.233","https://arxiv.org/abs/2205.02289v1","Combination therapies have become the standard of care for diseases such as cancer, tuberculosis, malaria and HIV. However, the combinatorial set of available multi-drug treatments creates a challenge in identifying effective combination therapies available in a situation. To assist medical professionals in identifying beneficial drug-combinations, we construct an expert-annotated dataset for extracting information about the efficacy of drug combinations from the scientific literature. Beyond its practical utility, the dataset also presents a unique NLP challenge, as the first relation extraction dataset consisting of variable-length relations. Furthermore, the relations in this dataset predominantly require language understanding beyond the sentence level, adding to the challenge of this task. We provide a promising baseline model and identify clear areas for further improvement. We release our dataset, code, and baseline models publicly to encourage the NLP community to participate in this task.","2022-05-04","2023-05-03 16:17:24","2023-10-17 16:40:05","","NA","","","NA","","","BioNaryRE","","","","","ACL","","","True","","https://paperswithcode.com/paper/a-dataset-for-n-ary-relation-extraction-of-1","https://github.com/allenai/drug-combo-extraction","","","{'citing': ['10.4018/ijswis.307908', '10.1101/2022.05.03.490286'], 'cited': []}","","","","SAT_oldTag:CHECKED0923; SAT_rel_type:Cross-sentence; SAT_task:RE; SAT_domain:biomedical; SAT_granularity:paragraph; SAT_rel_type:nary; SAT_method_selection:Human; SAT_method_selection:MultiHuman; SAT_nbtypes_relations:2; SAT_nbTriples:1248; SAT_nbParagraph:1634; havecode","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NAACL","","","","","","","","","","","","","","",""
"SIDHAUZ7","conferencePaper","2016",", Teresa Martin; , Fiete Botschen; , Ajay Nagesh; , Andrew McCallum","Call for Discussion: Building a New Standard Dataset for Relation Extraction Tasks","Proceedings of the 5th Workshop on Automated Knowledge Base Construction","","","10.18653/v1/w16-1317","https://aclanthology.org/W16-1317","NA","2016-06-01","2023-05-03 15:54:20","2023-10-17 14:56:56","","NA","","","NA","","","","","","","","ACL","","","NA","","https://paperswithcode.com/paper/call-for-discussion-building-a-new-standard","NA","","","{'citing': ['10.1109/tnnls.2019.2955597'], 'cited': []}","","","","SAT_task:RE; SAT_focus:datasets; donthavecode; notbenchmarked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AKBC","","","","","","","","","","","","","","",""
"F78972LP","conferencePaper","2021","Huguet Cabot, Pere-Lluís; Navigli, Roberto","REBEL: Relation Extraction By End-to-end Language generation","Findings of the Association for Computational Linguistics: EMNLP 2021","","","10.18653/v1/2021.findings-emnlp.204","https://aclanthology.org/2021.findings-emnlp.204","Extracting relation triplets from raw text is a crucial task in Information Extraction, enabling multiple applications such as populating or validating knowledge bases, factchecking, and other downstream tasks. However, it usually involves multiple-step pipelines that propagate errors or are limited to a small number of relation types. To overcome these issues, we propose the use of autoregressive seq2seq models. Such models have previously been shown to perform well not only in language generation, but also in NLU tasks such as Entity Linking, thanks to their framing as seq2seq tasks. In this paper, we show how Relation Extraction can be simplified by expressing triplets as a sequence of text and we present REBEL, a seq2seq model based on BART that performs end-to-end relation extraction for more than 200 different relation types. We show our model’s flexibility by fine-tuning it on an array of Relation Extraction and Relation Classification benchmarks, with it attaining state-of-the-art performance in most of them.","2021","2023-02-27 14:10:56","2023-10-17 16:48:03","2023-02-27 14:10:56","2370-2381","","","","","","REBEL","","","","","Association for Computational Linguistics","Punta Cana, Dominican Republic","en","True","","https://paperswithcode.com/paper/rebel-relation-extraction-by-end-to-end","https://github.com/Babelscape/rebel/","DOI.org (Crossref)","","{'citing': ['10.1093/bib/bbac409', '10.1007/978-3-031-19433-7_37', '10.1145/3511808.3557323', '10.1016/j.jksuci.2022.08.038', '10.1093/bib/bbac409', '10.1007/978-3-031-19433-7_37', '10.1145/3511808.3557323', '10.1016/j.jksuci.2022.08.038'], 'cited': []}","","/root/snap/zotero-snap/common/Zotero/storage/22FNBJLK/Huguet Cabot and Navigli - 2021 - REBEL Relation Extraction By End-to-end Language .pdf","","SAT_oldTag:CHECKED0923; SAT_task:RE; SAT_granularity:document; SAT_granularity:sentence; SAT_task:RC; SAT_source:Wikidata; SAT_source:Wikipedia; SAT_method_selection:Distant; SAT_nbtypes_entity:220; SAT_nbtypes_entity:1146; SAT_nbTrainEx:878555; SAT_nbTrainEx:92822837; SAT_nbTestEx:48852; SAT_NbEntity:513270; SAT_NbEntity:48514; SAT_nbEvalEx:48514; SAT_nbEvalEx:513270; SAT_method_selection:NLI; SAT_nbTestEx:515186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Findings of the Association for Computational Linguistics: EMNLP 2021","","","","","","","","","","","","","","",""
"8BIEU5K8","conferencePaper","2022","Amaral, Gabriel; Rodrigues, Odinaldo; Simperl, Elena","WDV: A Broad Data Verbalisation Dataset Built from Wikidata","The Semantic Web – ISWC 2022","978-3-031-19433-7","","10.1007/978-3-031-19433-7_32","","Data verbalisation is a task of great importance in the current field of natural language processing, as there is a clear benefit in the transformation of our abundant structured and semi-structured data into human-readable formats. Verbalising Knowledge Graph (KG) data focuses on converting interconnected triple-based claims, formed of subject, predicate, and object, into text. Although KG verbalisation datasets exist for some KGs, there are still limitations in their applicability to many scenarios. This is especially true for Wikidata, where available datasets either loosely couple claim sets with textual information or heavily focus on predicates around biographies, cities, and countries. To address these gaps, we propose WDV, a large KG claim verbalisation dataset built from Wikidata, with a tight coupling between triples and text, covering a wide variety of entities and predicates. We also evaluate the quality of our verbalisations through a reusable workflow for measuring human-centred fluency and adequacy scores. Our data (https://doi.org/10.6084/m9.figshare.17159045.v1) and code (https://github.com/gabrielmaia7/WDV) are openly available in the hopes of furthering research towards KG verbalisation.","2022","2023-03-06 19:37:18","2023-10-17 16:37:42","","556-574","","","","","","WDV","Lecture Notes in Computer Science","","","","Springer","Cham","en","True","","https://paperswithcode.com/paper/wdv-a-broad-data-verbalisation-dataset-built","https://github.com/gabrielmaia7/wdv","Springer Link","","{'citing': [], 'cited': ['10.1007/978-3-319-11964-9_4', '10.1007/978-3-319-18818-8_20', '10.1016/j.csl.2020.101151', '10.1016/j.websem.2018.07.002', '10.1080/13674676.2018.1486394', '10.1080/19312450709336664', '10.1145/1743384.1743478', '10.1145/2872427.2874809', '10.1145/3159652.3159661', '10.1145/3479531', '10.1145/3484828', '10.1162/coli_a_00322', '10.1177/2053168015604648', '10.18653/v1/2020.acl-main.224', '10.18653/v1/2020.coling-main.218', '10.18653/v1/2020.emnlp-main.628', '10.18653/v1/2021.findings-emnlp.90', '10.18653/v1/2021.nlp4convai-1.20', '10.18653/v1/d15-1312', '10.18653/v1/d17-1004', '10.18653/v1/d17-1238', '10.18653/v1/d18-1081', '10.18653/v1/p17-1017', '10.18653/v1/p18-1151', '10.18653/v1/w15-4007', '10.2307/2529310', '10.24963/ijcai.2020/419', '10.24963/ijcai.2020/711', '10.3115/1073083.1073135', '10.3115/1690219.1690287', '10.5281/zenodo.3828935']}","","","","SAT_oldTag:CHECKED0923; SAT_granularity:sentence; SAT_task:DataAugmentation; SAT_source:Wikidata; SAT_focus:verbalization; SAT_method_selection:Human; SAT_nbtypes_relations:439; SAT_nbDoc:7.6K; SAT_nbTriples:7.6K; SAT_nbtypes_entity:20; SAT_method_selection:Tight; SAT_method_selection:MultiHuman; SAT_task:Data-to-text","","Sattler, Ulrike; Hogan, Aidan; Keet, Maria; Presutti, Valentina; Almeida, João Paulo A.; Takeda, Hideaki; Monnin, Pierre; Pirrò, Giuseppe; d’Amato, Claudia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QAM6IPW5","conferencePaper","2019","Mesquita, Filipe; Cannaviccio, Matteo; Schmidek, Jordan; Mirza, Paramita; Barbosa, Denilson","KnowledgeNet: A Benchmark Dataset for Knowledge Base Population","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","","","10.18653/v1/d19-1069","https://www.aclweb.org/anthology/D19-1069","","2019","2023-02-27 15:22:13","2023-10-17 16:38:12","2023-02-27 15:22:13","749-758","","","","","","KnowledgeNet","","","","","Association for Computational Linguistics","Hong Kong, China","en","True","","https://paperswithcode.com/paper/knowledgenet-a-benchmark-dataset-for","https://github.com/diffbot/knowledge-net","DOI.org (Crossref)","","{'citing': ['10.14778/3384345.3384352', '10.1007/s10115-020-01502-y', '10.1145/3340531.3412164', '10.1007/978-3-030-62419-4_11', '10.1016/j.websem.2021.100638', '10.1007/978-3-030-75015-2_15', '10.1007/978-3-030-86549-8_33', '10.1111/lnc3.12438', '10.1007/s11280-021-00972-6', '10.3233/sw-212865', '10.1007/978-3-031-11609-4_35', '10.3390/s22155765', '10.1007/978-3-031-19433-7_47', '10.3390/info13110510', '10.1109/access.2022.3208666'], 'cited': []}","","/root/snap/zotero-snap/common/Zotero/storage/NTCIUE5W/Mesquita et al. - 2019 - KnowledgeNet A Benchmark Dataset for Knowledge Ba.pdf","","SAT_granularity:Cross-sentence; SAT_oldTag:CHECKED0923; SAT_task:RE; SAT_task:RC; SAT_task:CorefReso; SAT_task:EntityLinking; SAT_task:NER; SAT_source:Wikidata; SAT_method_selection:Human; SAT_source:Wikipedia; SAT_All_checked:True; SAT_source:DBpedia; SAT_negativeExamples:True; SAT_nbSent:9000; SAT_nbtypes_relations:15; SAT_nbTriples:13000; SAT_extend:T-REX; SAT_method_selection:MultiHuman; SAT_method_generation:Pipeline; SAT_rel_type:qualified; SAT_task:GraphGeneration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","","","","","","","","","","","","","","",""
"CEEENS4M","conferencePaper","2020","Jain, Sarthak; van Zuylen, Madeleine; Hajishirzi, Hannaneh; Beltagy, Iz","SciREX: A Challenge Dataset for Document-Level Information Extraction","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","","","10.18653/v1/2020.acl-main.670","https://aclanthology.org/2020.acl-main.670","Extracting information from full documents is an important problem in many domains, but most previous work focus on identifying relationships within a sentence or a paragraph. It is challenging to create a large-scale information extraction (IE) dataset at the document level since it requires an understanding of the whole document to annotate entities and their document-level relationships that usually span beyond sentences or even sections. In this paper, we introduce SciREX, a document level IE dataset that encompasses multiple IE tasks, including salient entity identification and document level N-ary relation identification from scientific articles. We annotate our dataset by integrating automatic and human annotations, leveraging existing scientific knowledge resources. We develop a neural model as a strong baseline that extends previous state-of-the-art IE models to document-level IE. Analyzing the model performance shows a significant gap between human performance and current baselines, inviting the community to use our dataset as a challenge to develop document-level IE models. Our data and code are publicly available at https://github.com/allenai/SciREX .","2020-07","2023-02-28 16:23:56","2023-10-17 16:43:46","2023-02-28 16:23:56","7506–7516","","","","","","SciREX","","","","","Association for Computational Linguistics","Online","","True","","https://paperswithcode.com/paper/scirex-a-challenge-dataset-for-document-level","https: //github.com/allenai/SciREX","ACLWeb","","{'citing': ['10.1145/3340531.3412878', '10.1007/978-3-030-82322-1_5', '10.1007/s00799-021-00306-x', '10.1016/j.jbi.2021.103893', '10.3233/jifs-210982', '10.1007/s12559-021-09917-7', '10.1007/978-3-030-91669-5_35', '10.1007/s11192-022-04332-7', '10.3390/su14052802', '10.1109/jcdl52503.2021.00068', '10.1109/isi53945.2021.9624840', '10.1109/ijcnn52387.2021.9533869', '10.1145/3487553.3524637', '10.1145/3487553.3524654', '10.1007/s40747-022-00806-6', '10.1016/j.neucom.2022.11.064'], 'cited': []}","","/root/snap/zotero-snap/common/Zotero/storage/A2J2XV3D/Jain et al. - 2020 - SciREX A Challenge Dataset for Document-Level Inf.pdf","","SAT_oldTag:CHECKED0923; SAT_task:RE; SAT_granularity:document; SAT_task:CorefReso; SAT_task:NER; SAT_rel_type:nary; SAT_method_selection:Human; SAT_domain:science; SAT_method_selection:NLI; SAT_source:PWC; SAT_nbDoc:438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ACL 2020","","","","","","","","","","","","","","",""
"T9KHGDML","webpage","","","A deep learning based method for extracting semantic information from patent documents | SpringerLink","","","","","https://link.springer.com/article/10.1007/s11192-020-03634-y","","","2023-03-22 11:26:11","2023-03-22 11:26:11","2023-03-22 11:26:11","","","","","","","","","","","","","","","","","","","","","","","/root/snap/zotero-snap/common/Zotero/storage/YK9LNYY6/s11192-020-03634-y.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8M8EZM6","conferencePaper","2002","Ohta, Tomoko; Tateisi, Yuka; Kim, Jin-Dong","The GENIA corpus: an annotated research abstract corpus in molecular biology domain","Proceedings of the second international conference on Human Language Technology Research","","","","","With the information overload in genome-related field, there is an increasing need for natural language processing technology to extract information from literature and various attempts of information extraction using NLP has been being made. We are developing the necessary resources including domain ontology and annotated corpus from research abstracts in MEDLINE database (GENIA corpus). We are building the ontology and the corpus simultaneously, using each other. In this paper we report on our new corpus, its ontological basis, annotation scheme, and statistics of annotated objects. We also describe the tools used for corpus annotation and management.","2002-03-24","2023-02-28 16:29:47","2023-02-28 16:29:47","2023-02-28","82–86","","","","","","The GENIA corpus","HLT '02","","","","Morgan Kaufmann Publishers Inc.","San Francisco, CA, USA","","","","","","ACM Digital Library","","","","/root/snap/zotero-snap/common/Zotero/storage/BJV4MLE8/Ohta et al. - 2002 - The GENIA corpus an annotated research abstract c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2LNDD7VC","preprint","2018","Rajpurkar, Pranav; Jia, Robin; Liang, Percy","Know What You Don't Know: Unanswerable Questions for SQuAD","","","","10.48550/arXiv.1806.03822","http://arxiv.org/abs/1806.03822","Extractive reading comprehension systems can often locate the correct answer to a question in a context document, but they also tend to make unreliable guesses on questions for which the correct answer is not stated in the context. Existing datasets either focus exclusively on answerable questions, or use automatically generated unanswerable questions that are easy to identify. To address these weaknesses, we present SQuAD 2.0, the latest version of the Stanford Question Answering Dataset (SQuAD). SQuAD 2.0 combines existing SQuAD data with over 50,000 unanswerable questions written adversarially by crowdworkers to look similar to answerable ones. To do well on SQuAD 2.0, systems must not only answer questions when possible, but also determine when no answer is supported by the paragraph and abstain from answering. SQuAD 2.0 is a challenging natural language understanding task for existing models: a strong neural system that gets 86% F1 on SQuAD 1.1 achieves only 66% F1 on SQuAD 2.0.","2018-06-11","2023-02-28 16:26:03","2023-02-28 16:26:03","2023-02-28 16:26:03","","","","","","","Know What You Don't Know","","","","","arXiv","","","","","","","arXiv.org","","arXiv:1806.03822 [cs]","","/root/snap/zotero-snap/common/Zotero/storage/5ZLXPBEY/Rajpurkar et al. - 2018 - Know What You Don't Know Unanswerable Questions f.pdf; /root/snap/zotero-snap/common/Zotero/storage/IEFSQESK/1806.html","","","Computer Science - Computation and Language","","","","","","","","","","","","","","","","","","","arXiv:1806.03822","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ILMJ6YXX","preprint","2019","Jaume, Guillaume; Ekenel, Hazim Kemal; Thiran, Jean-Philippe","FUNSD: A Dataset for Form Understanding in Noisy Scanned Documents","","","","","http://arxiv.org/abs/1905.13538","We present a new dataset for form understanding in noisy scanned documents (FUNSD) that aims at extracting and structuring the textual content of forms. The dataset comprises 199 real, fully annotated, scanned forms. The documents are noisy and vary widely in appearance, making form understanding (FoUn) a challenging task. The proposed dataset can be used for various tasks, including text detection, optical character recognition, spatial layout analysis, and entity labeling/linking. To the best of our knowledge, this is the ﬁrst publicly available dataset with comprehensive annotations to address FoUn task. We also present a set of baselines and introduce metrics to evaluate performance on the FUNSD dataset, which can be downloaded at https://guillaumejaume. github.io/FUNSD/.","2019-10-29","2023-02-28 16:25:34","2023-02-28 16:25:34","2023-02-28 16:25:34","","","","","","","FUNSD","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1905.13538 [cs, stat]","","/root/snap/zotero-snap/common/Zotero/storage/F6JGWIQA/Jaume et al. - 2019 - FUNSD A Dataset for Form Understanding in Noisy S.pdf","","","Computer Science - Machine Learning; Computer Science - Information Retrieval; Statistics - Machine Learning; Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:1905.13538","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHJBQPFE","conferencePaper","2022","Xu, Yiheng; Lv, Tengchao; Cui, Lei; Wang, Guoxin; Lu, Yijuan; Florencio, Dinei; Zhang, Cha; Wei, Furu","XFUND: A Benchmark Dataset for Multilingual Visually Rich Form Understanding","Findings of the Association for Computational Linguistics: ACL 2022","","","10.18653/v1/2022.findings-acl.253","https://aclanthology.org/2022.findings-acl.253","Multimodal pre-training with text, layout, and image has achieved SOTA performance for visually rich document understanding tasks recently, which demonstrates the great potential for joint learning across different modalities. However, the existed research work has focused only on the English domain while neglecting the importance of multilingual generalization. In this paper, we introduce a human-annotated multilingual form understanding benchmark dataset named XFUND, which includes form understanding samples in 7 languages (Chinese, Japanese, Spanish, French, Italian, German, Portuguese). Meanwhile, we present LayoutXLM, a multimodal pre-trained model for multilingual document understanding, which aims to bridge the language barriers for visually rich document understanding. Experimental results show that the LayoutXLM model has significantly outperformed the existing SOTA cross-lingual pre-trained models on the XFUND dataset. The XFUND dataset and the pre-trained LayoutXLM model have been publicly available at https://aka.ms/layoutxlm.","2022-05","2023-03-22 11:27:11","2023-04-05 12:46:01","2023-03-22 11:27:11","3214–3224","","","","","","XFUND","","","","","Association for Computational Linguistics","Dublin, Ireland","","","","","","ACLWeb","","{'citing': ['10.1007/s10032-022-00406-7'], 'cited': ['10.18653/v1/2022.findings-acl.253']}","","/root/snap/zotero-snap/common/Zotero/storage/LRADBTTW/Xu et al. - 2022 - XFUND A Benchmark Dataset for Multilingual Visual.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Findings 2022","","","","","","","","","","","","","","",""
